id,x0,y0,x1,y1,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127
0,356,521,367,532,1.7458038330078125,-0.2651505470275879,-0.09001471102237701,0.8664817214012146,-0.0027440448757261038,-0.227831169962883,-0.2509385049343109,-0.2093086987733841,-0.232204869389534,-0.26765501499176025,0.911715567111969,-0.2722715139389038,-0.22011974453926086,3.372149705886841,-0.2618163526058197,-0.24340732395648956,-0.01692790538072586,-0.24219976365566254,-0.14904125034809113,-0.09726080298423767,-0.173165962100029,0.5942135453224182,-0.2544593811035156,-0.24140849709510803,-0.2783231735229492,-0.19911544024944305,-0.2580249607563019,-0.2742447853088379,1.186582326889038,0.03259454295039177,-0.16161906719207764,-0.16098156571388245,0.04231169819831848,0.43921852111816406,-0.2784006893634796,-0.27075251936912537,-0.2404695749282837,-0.2218712866306305,-0.19736000895500183,-0.2749033570289612,-0.23612181842327118,-0.2397528439760208,-0.19620053470134735,0.1350863128900528,-0.06101542338728905,-0.24893368780612946,-0.21603645384311676,1.0838905572891235,0.7270894050598145,-0.278412789106369,0.21119141578674316,0.7472304105758667,-0.03760345280170441,-0.20443935692310333,-0.2660006284713745,-0.1601557582616806,-0.24092380702495575,0.1005367785692215,-0.07659502327442169,-0.11119305342435837,-0.23433223366737366,1.0698720216751099,-0.27800658345222473,-0.2144731879234314,5.769436359405518,-0.2776494324207306,-0.15855525434017181,0.18009941279888153,-0.2418210506439209,0.5278584957122803,3.156348466873169,-0.03165784850716591,-0.25818759202957153,-0.2447277456521988,0.1443675458431244,-0.24505838751792908,1.806200623512268,-0.2575317919254303,0.01137285865843296,-0.04362814500927925,-0.04694749787449837,-0.20138104259967804,-0.26795363426208496,-0.2774873971939087,0.03842755779623985,-0.16776296496391296,-0.20760226249694824,-0.0725698247551918,-0.26424267888069153,-0.21462973952293396,-0.04232943058013916,-0.235639750957489,-0.26938894391059875,-0.23431526124477386,-0.2473229616880417,0.13495218753814697,-0.2579532563686371,-0.26889553666114807,-0.25653016567230225,0.5160727500915527,-0.07851328700780869,-0.1108311265707016,0.7108256816864014,0.5349153280258179,-0.2773383557796478,0.5941495895385742,0.2843230664730072,-0.2717324197292328,-0.2114267647266388,-0.03017968125641346,-0.1567852944135666,-0.25591087341308594,-0.27296361327171326,0.6391469240188599,-0.12923437356948853,-0.2448500692844391,0.031137404963374138,-0.2445327788591385,-0.15758271515369415,0.10193838179111481,-0.041149213910102844,-0.1111539900302887,-0.13553747534751892,1.089728593826294,-0.20642656087875366,-0.27842897176742554,1.7508370876312256,-0.22253189980983734
1,456,453,467,463,-0.1823464184999466,-0.09464440494775772,0.14927567541599274,1.0457274913787842,-0.011377586051821709,-0.27613919973373413,-0.1861076056957245,-0.2561010420322418,-0.15249960124492645,-0.1835518777370453,1.2681998014450073,-0.25098440051078796,-0.2597782611846924,3.364083766937256,-0.15926901996135712,-0.2196832299232483,-0.0034371388610452414,-0.05855555087327957,1.6483697891235352,-0.1519085168838501,-0.14696462452411652,-0.2661256790161133,-0.2503170967102051,-0.268140584230423,1.0287901163101196,-0.24215511977672577,-0.1425701230764389,-0.1929568648338318,-0.26640912890434265,-0.26571330428123474,-0.21763840317726135,-0.10402453690767288,-0.2441757768392563,1.0123573541641235,-0.272945374250412,-0.23192329704761505,-0.17376069724559784,-0.24433808028697968,-0.18436041474342346,-0.13189592957496643,-0.1771772801876068,-0.045676346868276596,1.4265072345733643,-0.19116634130477905,-0.2729939818382263,-0.26858869194984436,-0.09343323856592178,0.8795358538627625,5.262528896331787,1.653800368309021,-0.005578149110078812,-0.2626643776893616,-0.13352684676647186,-0.27835553884506226,-0.26806992292404175,-0.03483041003346443,-0.21359454095363617,0.34340906143188477,0.667457103729248,-0.02846508100628853,2.018141746520996,0.33142155408859253,0.07988063991069794,-0.265717476606369,0.40095481276512146,-0.2334151417016983,-0.27827179431915283,-0.25603920221328735,-0.2754606306552887,0.7860358953475952,0.02844587340950966,0.321344256401062,-0.26978832483291626,-0.23148435354232788,0.08482880145311356,-0.24568264186382294,-0.2779226005077362,-0.20755843818187714,-0.26396048069000244,-0.03336721658706665,0.12379435449838638,-0.2770881652832031,-0.2586839199066162,0.1451837420463562,-0.22933095693588257,-0.08664307743310928,-0.05138087645173073,-0.14719295501708984,-0.2540378272533417,-0.2154189944267273,-0.21740470826625824,0.2523927688598633,-0.24246545135974884,-0.2716487646102905,-0.1313561499118805,-0.15981587767601013,-0.2729376256465912,-0.13983352482318878,1.0933847427368164,-0.09697204828262329,-0.2344166338443756,-0.1365998387336731,0.20929206907749176,0.2318313717842102,-0.15379883348941803,1.1360737085342407,-0.2274356335401535,-0.22134068608283997,-0.2650143504142761,0.16354043781757355,-0.208774596452713,-0.2759309411048889,-0.18205827474594116,-0.2537555992603302,0.1748025268316269,-0.2611754834651947,3.521143674850464,1.3161710500717163,-0.20172686874866486,-0.2595096826553345,0.0010038930922746658,0.04790710657835007,-0.1623038351535797,0.8969954252243042,-0.11859550327062607,-0.27633753418922424,-0.15123268961906433,-0.2782936096191406
2,572,488,583,497,0.0978446751832962,-0.2756660580635071,0.042362362146377563,0.8281869292259216,-0.06905604153871536,-0.27842476963996887,-0.27418041229248047,-0.2670257091522217,-0.27529239654541016,-0.2349303811788559,0.975318968296051,-0.2784639298915863,-0.12838366627693176,0.6544656753540039,0.11393080651760101,-0.22394338250160217,-0.23884373903274536,-0.26877108216285706,-0.24385562539100647,-0.20454558730125427,-0.005523305851966143,-0.22344917058944702,0.7291874885559082,-0.24430055916309357,-0.004568814765661955,0.11307452619075775,-0.2506859600543976,-0.27320417761802673,0.5734027028083801,1.8026723861694336,-0.27041512727737427,-0.1941968947649002,-0.13576127588748932,-0.27682584524154663,-0.26444974541664124,-0.26374542713165283,-0.2766748070716858,-0.2545945942401886,-0.18859951198101044,-0.2640175223350525,-0.27697229385375977,-0.2736845016479492,-0.13893042504787445,-0.21395735442638397,-0.14954566955566406,-0.27067339420318604,-0.25767582654953003,-0.10426051914691925,0.04608805850148201,0.5125272870063782,0.3706393539905548,0.8174545764923096,-0.18168368935585022,-0.27757400274276733,-0.2750648260116577,-0.22313092648983002,-0.21797552704811096,0.4052637815475464,-0.04017031192779541,-0.2610865533351898,-0.08008655160665512,0.6120306253433228,-0.1496155709028244,-0.09723364561796188,0.1912257969379425,-0.020663606002926826,-0.27783074975013733,0.642029881477356,0.0701293870806694,2.2152395248413086,-0.06922701001167297,-0.23791052401065826,0.5808780789375305,-0.21684102714061737,-0.04681814834475517,-0.22950704395771027,-0.13704107701778412,-0.2784120440483093,-0.27556800842285156,-0.13892504572868347,-0.03193797171115875,-0.2328510582447052,-0.24959073960781097,-0.12456133216619492,-0.1051546111702919,0.5077403783798218,-0.2779865860939026,-0.1154574304819107,-0.19591160118579865,-0.2783522605895996,-0.2078949511051178,0.13658855855464935,-0.014359619468450546,-0.20750729739665985,-0.23274308443069458,-0.2670958638191223,-0.23010332882404327,-0.24399025738239288,-0.13391005992889404,0.32817405462265015,-0.2141581028699875,-0.2779501974582672,-0.11011888831853867,0.41782066226005554,-0.2734317183494568,-0.2181449979543686,0.10448530316352844,-0.15074674785137177,-0.07117809355258942,0.5506017208099365,-0.26484426856040955,-0.25714242458343506,-0.21015065908432007,0.125618115067482,0.8107772469520569,-0.27800700068473816,1.2449359893798828,-0.2574049234390259,-0.27659428119659424,-0.17196278274059296,-0.06605491787195206,0.07499063014984131,-0.2532515227794647,0.32054924964904785,-0.23116642236709595,0.020679472014307976,0.6519194841384888,-0.2506667971611023
3,535,421,545,431,-0.09442974627017975,-0.08318556100130081,-0.06733573228120804,1.533526062965393,-0.030464086681604385,0.20864629745483398,-0.21439522504806519,-0.27043718099594116,-0.13838139176368713,-0.27731189131736755,0.27108508348464966,-0.1523469090461731,-0.2482168823480606,4.724585056304932,-0.24306762218475342,-0.2740226984024048,-0.0017391485162079334,-0.08123906701803207,0.13299693167209625,-0.17415720224380493,-0.23376701772212982,0.5419905185699463,-0.27587610483169556,-0.2649693191051483,1.3249512910842896,-0.16692475974559784,-0.0051033771596848965,-0.2473394274711609,-0.2691689729690552,-0.2732076644897461,-0.16944827139377594,-0.03974289074540138,-0.22392550110816956,0.35311466455459595,-0.27719828486442566,-0.2777503728866577,0.7051876187324524,-0.06945142149925232,-0.17812150716781616,-0.11243985593318939,-0.20140469074249268,0.9541198015213013,1.3854289054870605,-0.2655884921550751,-0.1198921799659729,-0.1363162398338318,-0.17643313109874725,1.3139172792434692,6.737056732177734,0.8925254940986633,-0.09563564509153366,-0.22857239842414856,-0.27266958355903625,0.14042578637599945,-0.2722861170768738,-0.03814055770635605,-0.21528281271457672,0.7952854037284851,1.5033605098724365,-0.045854583382606506,-0.02909894287586212,-0.2779313921928406,0.5074504017829895,-0.1691085696220398,0.6070981621742249,-0.2296980917453766,-0.2437370866537094,-0.27824196219444275,-0.2771041989326477,-0.056357670575380325,-0.2073000967502594,-0.25593557953834534,-0.2363952249288559,-0.2783333659172058,0.08732309192419052,-0.21111707389354706,-0.23790107667446136,-0.16179268062114716,0.14359763264656067,-0.05414009094238281,1.0994970798492432,-0.18818800151348114,-0.2784005105495453,-0.26411333680152893,-0.2673623561859131,-0.012054580263793468,-0.0527595691382885,-0.2375427782535553,-0.2499905675649643,-0.27018898725509644,-0.23959961533546448,0.8136504888534546,-0.2590903341770172,1.0677870512008667,-0.12233074009418488,-0.08824320137500763,-0.09106333553791046,-0.05331980064511299,1.8865796327590942,-0.26536548137664795,-0.18179579079151154,-0.11439958214759827,0.04298458620905876,-0.12145039439201355,-0.1570087969303131,1.7030929327011108,0.0073751406744122505,-0.2292729765176773,-0.27811282873153687,-0.19755122065544128,-0.13829225301742554,-0.2177066057920456,-0.1574384868144989,-0.14670071005821228,-0.25425273180007935,-0.2704644501209259,-0.127921923995018,0.41271764039993286,0.0069735306315124035,-0.02766948938369751,0.47441428899765015,0.2461322396993637,-0.11402605473995209,0.11003682017326355,-0.01737966388463974,-0.08766387403011322,-0.07286474853754044,-0.18535983562469482
4,471,332,482,343,0.6163443326950073,-0.2552255690097809,0.03219407796859741,0.9209221601486206,-0.06843238323926926,-0.27731674909591675,-0.02473146840929985,-0.25937190651893616,-0.2678973972797394,-0.22465035319328308,0.8975018262863159,-0.26089343428611755,0.03736457601189613,0.5081746578216553,-0.054928749799728394,-0.13478510081768036,-0.24000991880893707,-0.18361668288707733,-0.24405699968338013,-0.27842095494270325,-0.27219223976135254,-0.02659549005329609,0.014967151917517185,-0.09845367074012756,-0.0035929700825363398,-0.19529499113559723,-0.13832062482833862,-0.27839329838752747,0.15829119086265564,0.38989120721817017,-0.2370148003101349,-0.2433249056339264,0.10175853222608566,0.28095149993896484,-0.20002473890781403,-0.2737070620059967,-0.27544525265693665,0.25887998938560486,-0.27723246812820435,-0.22061385214328766,-0.27614152431488037,-0.25136029720306396,-0.2761421501636505,-0.15503251552581787,0.8485612273216248,-0.22601929306983948,-0.2415969967842102,0.643196702003479,0.10889595001935959,0.001365403993986547,0.2516161799430847,-0.17448464035987854,0.24172672629356384,-0.19193360209465027,-0.18592239916324615,-0.20543929934501648,-0.26785701513290405,-0.02340964786708355,0.1027979627251625,-0.2279406189918518,0.5453327894210815,1.2079241275787354,-0.09274205565452576,-0.2093793898820877,1.5415560007095337,-0.23848529160022736,-0.277305543422699,0.016041798517107964,-0.0013805254129692912,0.6792316436767578,1.55239999294281,-0.25760576128959656,-0.16935700178146362,-0.05585627257823944,0.02272113412618637,-0.2690836489200592,0.27734991908073425,-0.26805412769317627,-0.24326205253601074,-0.22837786376476288,-0.04169159755110741,-0.27846425771713257,-0.2766192555427551,-0.21296744048595428,0.0721329003572464,-0.06383766233921051,-0.244201198220253,-0.18355800211429596,0.3614966869354248,-0.25319844484329224,-0.2086544632911682,0.026742074638605118,0.025176556780934334,-0.20964780449867249,-0.2771908640861511,-0.23987941443920135,-0.2612834870815277,0.1136854961514473,-0.2723912298679352,0.5326590538024902,0.18367932736873627,0.5410923957824707,0.19892603158950806,0.4138719439506531,-0.2776002585887909,0.33197179436683655,0.15343156456947327,-0.27565255761146545,-0.21081450581550598,0.17352961003780365,-0.2667424976825714,-0.27698731422424316,-0.27061915397644043,-0.05135183781385422,0.4390338659286499,-0.26648828387260437,0.6660524606704712,-0.27782392501831055,-0.27611035108566284,0.030061224475502968,-0.07983771711587906,0.5597509741783142,-0.2784644365310669,0.6379815340042114,-0.10268910229206085,0.16296307742595673,0.24013115465641022,-0.22844456136226654
5,332,245,343,255,-0.01206985767930746,-0.2593398094177246,0.1935534030199051,0.9015402793884277,-0.0867878645658493,-0.27079835534095764,-0.2357768416404724,-0.25977933406829834,-0.25301051139831543,-0.26229459047317505,1.0112628936767578,-0.21822941303253174,0.2412160336971283,0.38305360078811646,-0.0666714683175087,-0.14001572132110596,-0.1789611130952835,-0.21600154042243958,-0.22215963900089264,-0.22637347877025604,-0.16950185596942902,-0.2699300944805145,0.2187388390302658,-0.17387700080871582,0.4268057942390442,-0.16773535311222076,-0.13694868981838226,-0.22259077429771423,0.148777574300766,0.4309813678264618,-0.058764874935150146,-0.16089275479316711,-0.1949773132801056,0.25400859117507935,-0.2429591864347458,-0.25582364201545715,-0.2696245014667511,0.0009369672043249011,-0.2779611349105835,-0.26211097836494446,-0.2476433664560318,-0.25488489866256714,-0.009228155016899109,-0.18101251125335693,0.7353150248527527,-0.2657722532749176,-0.2743724584579468,0.5070986151695251,0.5135499835014343,0.47875073552131653,0.07182864099740982,-0.24076984822750092,0.17646773159503937,-0.2750827968120575,-0.20580871403217316,-0.127132847905159,-0.25639602541923523,-0.2040543109178543,0.04492705315351486,-0.16209669411182404,0.16153964400291443,1.124924898147583,0.06207434460520744,-0.25442269444465637,0.07155534625053406,0.008494354784488678,-0.19743119180202484,-0.1397566944360733,0.13419917225837708,1.1065932512283325,0.32091909646987915,-0.27230480313301086,-0.07322641462087631,-0.1629631519317627,-0.06765321642160416,-0.27396488189697266,0.17781107127666473,-0.2779202163219452,-0.2783048450946808,-0.1260053515434265,-0.0502406470477581,-0.2715766727924347,-0.261791855096817,-0.095014788210392,-0.09742911905050278,0.03337790071964264,-0.258479505777359,-0.1703484058380127,-0.046238966286182404,-0.2781622111797333,-0.19633758068084717,0.009297634474933147,0.030266782268881798,-0.22024378180503845,-0.27241480350494385,-0.27217379212379456,-0.24805106222629547,-0.19803369045257568,-0.01883341185748577,0.3509875237941742,-0.1036335825920105,0.0234542079269886,0.12529586255550385,0.34003350138664246,-0.24480216205120087,-0.009139012545347214,0.06874684244394302,-0.21062126755714417,-0.0026219075080007315,0.17675642669200897,-0.20956073701381683,-0.272815078496933,-0.2647329866886139,-0.18223409354686737,0.6826549172401428,-0.2750369906425476,2.121582269668579,-0.1849399358034134,-0.2752705216407776,-0.23334090411663055,-0.057831648737192154,0.5666419267654419,-0.26934391260147095,0.3490324914455414,-0.14545488357543945,0.4748374819755554,-0.2555609941482544,-0.25914904475212097
6,421,380,432,389,1.1285654306411743,-0.27803993225097656,-0.15282073616981506,0.8348173499107361,-0.010557577945291996,-0.27838361263275146,-0.2110922485589981,-0.2564780116081238,-0.25727853178977966,-0.2737937867641449,1.053512454032898,-0.25881242752075195,-0.26561111211776733,1.2725512981414795,-0.17837125062942505,-0.21284949779510498,-0.07106009870767593,-0.19306328892707825,-0.12927033007144928,-0.22140206396579742,-0.2317441999912262,0.11548548191785812,-0.2170279175043106,-0.2437349557876587,-0.1867244988679886,-0.22021405398845673,-0.23186984658241272,-0.27761852741241455,0.3100374639034271,0.3805827498435974,-0.25565028190612793,-0.21196848154067993,0.16897951066493988,0.2849334478378296,-0.25670912861824036,-0.25056540966033936,-0.27833104133605957,0.12705279886722565,-0.24553312361240387,-0.27073103189468384,-0.26291459798812866,-0.26997873187065125,-0.23369581997394562,-0.2037070244550705,0.48962879180908203,-0.23687775433063507,-0.2517186105251312,0.6363319754600525,0.258924275636673,-0.12456507980823517,0.16796720027923584,0.027208026498556137,0.09732427448034286,-0.1995428204536438,-0.2524392902851105,-0.1219000294804573,-0.23660369217395782,0.00620034197345376,0.011952798813581467,-0.17799581587314606,0.29018864035606384,1.2460485696792603,-0.22453080117702484,-0.2642231583595276,3.196359157562256,-0.27602988481521606,-0.2015446126461029,-0.011706018820405006,-0.2163221687078476,0.7043017148971558,2.306609869003296,-0.25835612416267395,-0.24980905652046204,-0.26668035984039307,0.09029753506183624,-0.23546727001667023,0.3887558579444885,-0.2742973566055298,-0.2535155415534973,-0.09245069324970245,-0.0459757074713707,-0.2316296547651291,-0.2629472613334656,-0.26343071460723877,0.2539542317390442,-0.25871512293815613,-0.27602896094322205,-0.07083088159561157,0.06752219051122665,-0.27660414576530457,-0.09453229606151581,-0.03745559975504875,-0.2187487632036209,-0.1890314817428589,-0.26056337356567383,-0.1873319149017334,-0.278438925743103,-0.12208768725395203,-0.25932571291923523,0.6840589046478271,0.1320895552635193,0.5612730979919434,0.3399291932582855,0.32919466495513916,-0.27302035689353943,0.3783447742462158,0.004100955557078123,-0.24570921063423157,-0.2669764757156372,0.03290512040257454,-0.23304292559623718,-0.247493714094162,-0.27826783061027527,0.2718416750431061,0.3058110475540161,-0.2715495526790619,0.3597211241722107,-0.2735113203525543,-0.27343103289604187,0.17368914186954498,-0.04639415815472603,0.26953911781311035,-0.23336343467235565,0.9871657490730286,-0.16832226514816284,-0.16350315511226654,0.8746516108512878,-0.2347082495689392
7,344,390,355,399,-0.21741929650306702,-0.09932439774274826,0.0792630985379219,1.1127313375473022,-0.01404160913079977,-0.2774820029735565,-0.19216592609882355,-0.26252755522727966,-0.18201491236686707,-0.2246014028787613,1.1994473934173584,-0.2757764458656311,-0.275284081697464,3.725019931793213,-0.13626989722251892,-0.2240726351737976,-0.003198907244950533,-0.09794445335865021,1.6254819631576538,-0.1662062108516693,-0.20610319077968597,-0.278435617685318,-0.24971766769886017,-0.2678338885307312,0.693678617477417,-0.21505650877952576,-0.10250978171825409,-0.25777384638786316,-0.2427792251110077,-0.2727759778499603,-0.20852422714233398,-0.10354075580835342,-0.2537817060947418,1.132574439048767,-0.2784401774406433,-0.2539627254009247,-0.1322062611579895,-0.24893860518932343,-0.2110203355550766,-0.17706407606601715,-0.1749100387096405,-0.015116997063159943,1.559066891670227,-0.1682528853416443,-0.26504504680633545,-0.249617800116539,-0.11359135806560516,0.9050382375717163,5.402907371520996,1.562755823135376,0.0917685255408287,-0.25973832607269287,-0.07251928746700287,-0.2783081531524658,-0.27816593647003174,-0.04834996163845062,-0.2213648408651352,0.4821607172489166,0.7468127012252808,-0.03364505618810654,1.7303425073623657,0.5875042676925659,-0.02486867643892765,-0.2784518301486969,1.2130956649780273,-0.27137163281440735,-0.2734149098396301,-0.26529833674430847,-0.27845731377601624,0.6879884600639343,0.1596367061138153,0.2211884707212448,-0.27113422751426697,-0.22830830514431,-0.017784640192985535,-0.2291414886713028,-0.2619362473487854,-0.23164454102516174,-0.19124557077884674,-0.051310449838638306,0.2829248905181885,-0.26842546463012695,-0.25918179750442505,0.26630908250808716,-0.22865135967731476,-0.07970893383026123,-0.05348530411720276,-0.1891184002161026,-0.27318522334098816,-0.22613844275474548,-0.2498278170824051,0.21086154878139496,-0.256833016872406,-0.2585115432739258,-0.1371529996395111,-0.14915694296360016,-0.27672553062438965,-0.13185182213783264,1.226846694946289,-0.11315921694040298,-0.2446126490831375,-0.15333028137683868,0.25838765501976013,0.13311122357845306,-0.15656262636184692,1.389280080795288,-0.002088443608954549,-0.2612350583076477,-0.2756511867046356,0.1055637001991272,-0.1999957114458084,-0.2677617073059082,-0.2213326394557953,-0.25748687982559204,0.08924990147352219,-0.25705599784851074,3.2334396839141846,1.2820310592651367,-0.09797866642475128,-0.2703936994075775,0.03467799723148346,-0.0315590463578701,-0.15754179656505585,0.8655863404273987,-0.06545080244541168,-0.2668295204639435,-0.1848173886537552,-0.27547314763069153
8,543,483,554,493,0.2676139175891876,-0.2774118185043335,0.09657152742147446,0.9628853797912598,-0.09459526836872101,-0.2783583700656891,-0.17298415303230286,-0.22614508867263794,-0.2691761553287506,-0.19978298246860504,0.7192707657814026,-0.20288126170635223,0.5716201066970825,0.13168354332447052,-0.09443964064121246,-0.12919054925441742,-0.22256016731262207,-0.21207375824451447,-0.2574811577796936,-0.27614626288414,-0.2558082342147827,0.06861143559217453,0.4389004707336426,-0.097916379570961,0.25705933570861816,-0.19785501062870026,-0.060647591948509216,-0.2651733458042145,-0.039313774555921555,0.573861300945282,0.006150703877210617,-0.19572874903678894,0.18907029926776886,0.12166737765073776,-0.23685310781002045,-0.2765774726867676,-0.24935032427310944,0.1347188949584961,-0.278301864862442,-0.10394497215747833,-0.27826282382011414,-0.23199307918548584,-0.27068260312080383,-0.1539219319820404,0.6381884217262268,-0.2253890484571457,-0.17384564876556396,0.5845544338226318,-0.004350107163190842,0.019853495061397552,0.43085598945617676,-0.21901965141296387,0.18692278861999512,-0.19364865124225616,-0.15691882371902466,-0.16500896215438843,-0.2638380825519562,-0.1145470067858696,0.0346636027097702,-0.2722114324569702,-0.1182144358754158,0.7929694652557373,-0.011192184872925282,-0.27519065141677856,-0.005226637702435255,-0.1505039483308792,-0.18293696641921997,-0.047802384942770004,0.28801238536834717,0.4396809935569763,0.540470540523529,-0.2778935134410858,-0.20627640187740326,0.09411364793777466,-0.08596926927566528,-0.27396947145462036,0.19477231800556183,-0.2784630060195923,-0.2555748522281647,-0.1840822398662567,-0.044574130326509476,-0.2647201418876648,-0.2697376012802124,-0.20353974401950836,-0.04056243970990181,0.0020554866641759872,-0.061287008225917816,-0.17478525638580322,0.5328081250190735,-0.26022833585739136,-0.21934068202972412,0.03864286094903946,0.33423611521720886,-0.2599925696849823,-0.2652750611305237,-0.2729252576828003,-0.18558093905448914,0.5875088572502136,-0.19602163136005402,0.31292369961738586,0.16665229201316833,0.31851479411125183,0.1651364266872406,0.16859880089759827,-0.2784121632575989,-0.05102618411183357,0.22880299389362335,-0.26020878553390503,0.12920604646205902,-0.07461607456207275,-0.12820719182491302,-0.2783432900905609,-0.26782092452049255,-0.17028754949569702,0.3601175546646118,-0.27112212777137756,0.3716374635696411,-0.2783468961715698,-0.27840951085090637,-0.016665467992424965,-0.05520465224981308,0.8158087134361267,-0.26685142517089844,0.19404779374599457,-0.12213402986526489,0.5477278232574463,-0.04124053195118904,-0.20913255214691162
9,655,416,665,425,0.22312882542610168,-0.2663936913013458,0.18259777128696442,0.9136365652084351,-0.13592879474163055,-0.2521251142024994,-0.2002420872449875,-0.25306984782218933,-0.27388185262680054,-0.1536770612001419,0.6456732153892517,-0.2319086492061615,0.4398449957370758,0.26060083508491516,-0.016386864706873894,-0.1958160251379013,-0.25893688201904297,-0.2046472132205963,-0.27522918581962585,-0.26016855239868164,-0.12770621478557587,-0.056236591190099716,0.7441944479942322,-0.22800076007843018,0.18253269791603088,0.0004579657397698611,-0.2570244073867798,-0.2712368667125702,0.13052557408809662,1.1848182678222656,-0.08072193711996078,-0.19658562541007996,-0.021666601300239563,-0.22620677947998047,-0.26449164748191833,-0.2784227430820465,-0.2628033757209778,-0.012306347489356995,-0.2643490731716156,-0.19700495898723602,-0.27472275495529175,-0.2475685477256775,-0.2753479778766632,-0.19691435992717743,-0.018101707100868225,-0.2646417021751404,-0.24012728035449982,0.27376383543014526,-0.04535895958542824,0.25916677713394165,0.17395128309726715,0.004688118118792772,0.015002288855612278,-0.2541549503803253,-0.1942497342824936,-0.21938256919384003,-0.24726498126983643,-0.058429110795259476,-0.10368815809488297,-0.27796581387519836,-0.06835971027612686,0.33466625213623047,-0.07848899811506271,-0.27845925092697144,-0.1118704155087471,0.09757543355226517,-0.16190294921398163,0.357147216796875,0.30060502886772156,0.7674835324287415,0.144555002450943,-0.26901975274086,-0.025174101814627647,-0.06719673424959183,-0.08950693905353546,-0.26947712898254395,0.2870294451713562,-0.2782328426837921,-0.2617872655391693,-0.14520183205604553,0.1748451590538025,-0.25764355063438416,-0.25715523958206177,-0.13485081493854523,0.06414798647165298,0.22798074781894684,-0.22325260937213898,-0.11299627274274826,0.0444946214556694,-0.2783276438713074,-0.2365703284740448,0.17801590263843536,0.6305750012397766,-0.2501342296600342,-0.2748070955276489,-0.27626287937164307,-0.19761569797992706,0.06380777060985565,-0.18614628911018372,0.3586762547492981,-0.15397469699382782,-0.10173719376325607,-0.038231175392866135,0.5111556053161621,-0.2594279646873474,-0.1599476933479309,0.01482631266117096,-0.2633921205997467,0.20783783495426178,-0.05838211253285408,-0.026578478515148163,-0.2740429937839508,-0.2458527833223343,0.10074324905872345,0.4011366367340088,-0.2759048342704773,0.37753498554229736,-0.27822819352149963,-0.2720792889595032,-0.01625644601881504,-0.050585903227329254,0.5993946194648743,-0.25503304600715637,0.17432457208633423,-0.15636901557445526,0.5321142673492432,0.02320447936654091,-0.23164349794387817
